glob (7.0.6)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/stylus/node_modules/glob/package.json
globule (1.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/globule/package.json
graceful-fs (3.0.11)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/yam/node_modules/graceful-fs/package.json
handlebars (4.0.6)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/handlebars/package.json
has-color (0.1.7)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/has-color/package.json
has-unicode (2.0.1)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/has-unicode/package.json
hash-for-dep (1.1.2)	ISC License (http://www.isc.org/software/license, http://www.opensource.org/licenses/ISC)	node_modules/hash-for-dep/package.json
imurmurhash (0.1.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/imurmurhash/package.json
inflection (1.10.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/inflection/package.json
inline-source-map-comment (1.0.5)	MIT (https://github.com/shinnn/inline-source-map-comment/blob/master/LICENSE)	node_modules/inline-source-map-comment/package.json
inquirer (0.12.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/inquirer/package.json
is-git-url (0.2.3)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/is-git-url/package.json
is-number (0.1.1)	MIT (https://github.com/jonschlinkert/is-number/blob/master/LICENSE-MIT)	node_modules/expand-braces/node_modules/is-number/package.json
is-obj (1.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/is-obj/package.json
isarray (0.0.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/log4js/node_modules/isarray/package.json
isbinaryfile (2.0.4)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/isbinaryfile/LICENSE.txt
isbinaryfile (3.0.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/karma/node_modules/isbinaryfile/package.json
istanbul-instrumenter-loader (0.2.0)	Do What The F*ck You Want To Public License (http://sam.zoy.org/wtfpl/COPYING)	node_modules/istanbul-instrumenter-loader/package.json
istanbul (0.4.3)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/remap-istanbul/node_modules/istanbul/package.json
istanbul (0.4.5)	BSD 3-clause "New" or "Revised" License (http://www.opensource.org/licenses/BSD-3-Clause)	node_modules/istanbul/package.json
istextorbinary (2.1.0)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/istextorbinary/package.json
jasmine-core (2.4.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jasmine/node_modules/jasmine-core/package.json
jasmine-core (2.5.2)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jasmine-core/package.json
jasmine-spec-reporter (2.5.0)	Apache License 2.0 (http://www.apache.org/licenses/LICENSE-2.0, http://www.opensource.org/licenses/Apache-2.0)	node_modules/jasmine-spec-reporter/package.json
jasmine (2.4.1)	MIT License (http://www.opensource.org/licenses/MIT)	node_modules/jasmine/package.json
